COG,departement,commune,population,Pop_in_QPV_pct,Total_QPV,logements_sociaux_pct,Subventions_parHab,places_migrants_p1k,Total_places_migrants,Number_of_Mosques,Mosque_p100k,Insécurité_Score,Immigration_Score,Islamisation_Score,Défrancisation_Score,Wokisme_Score
1021,1,Ars-sur-Formans,1513,0.0,0,8.0,15.8,0.0,0,0,0.0,54,65,45,85,31
1022,1,Artemare,1141,0.0,0,15.0,11.1,0.0,0,0,0.0,53,65,45,85,38
1023,1,Asnières-sur-Saône,77,0.0,0,0.0,13.7,0.0,0,0,0.0,26,65,45,85,20
1024,1,Attignat,3372,0.0,0,12.0,41.6,0.0,0,0,0.0,89,65,45,85,45
1025,1,Bâgé-Dommartin,4057,0.0,0,5.0,19.6,0.0,0,0,0.0,50,65,45,85,28
1026,1,Bâgé-le-Châtel,987,0.0,0,12.0,13.7,0.0,0,0,0.0,171,65,45,85,35
1027,1,Balan,2878,0.0,0,12.0,13.6,0.0,0,0,0.0,45,65,45,85,35
1028,1,Baneins,618,0.0,0,2.0,0.2,0.0,0,0,0.0,247,65,45,85,17
1029,1,Beaupont,717,0.0,0,13.0,19.3,0.0,0,0,0.0,48,65,45,85,39
1030,1,Beauregard,826,0.0,0,22.0,15.8,0.0,0,0,0.0,51,65,45,85,49
1031,1,Bellignat,3581,32.0,1,46.0,116.4,35.19,126,0,0.0,153,414,96,123,617
1032,1,Béligneux,3484,0.0,0,27.0,22.2,0.0,0,0,0.0,62,65,45,85,58
1033,1,Valserhône,16162,0.0,0,30.0,50.2,0.0,0,7,43.31,142,78,402,93,72
1034,1,Belley,9270,12.35,1,26.0,54.6,0.0,0,3,32.36,115,78,324,100,98
1035,1,Belleydoux,306,0.0,0,19.0,37.8,0.0,0,0,0.0,41,65,45,85,53
1036,1,Valromey-sur-Séran,1350,0.0,0,5.0,11.1,0.0,0,0,0.0,46,65,45,85,25
1037,1,Bénonces,311,0.0,0,0.0,17.1,0.0,0,0,0.0,47,65,45,85,21
1038,1,Bény,769,0.0,0,7.0,19.3,0.0,0,0,0.0,44,65,45,85,31
1040,1,Béréziat,481,0.0,0,0.0,19.3,0.0,0,0,0.0,42,65,45,85,21
1041,1,Bettant,762,0.0,0,7.0,17.1,0.0,0,0,0.0,47,65,45,85,30
1042,1,Bey,290,0.0,0,12.0,4.0,0.0,0,0,0.0,35,65,45,85,32
1043,1,Beynost,4936,0.0,0,8.0,68.5,0.0,0,0,0.0,83,65,45,85,49
1044,1,Billiat,669,0.0,0,12.0,12.0,0.0,0,0,0.0,48,65,45,85,35
1045,1,Birieux,280,0.0,0,0.0,0.2,0.0,0,0,0.0,35,65,45,85,15
1046,1,Biziat,897,0.0,0,3.0,4.1,0.0,0,0,0.0,186,65,45,85,20
1047,1,Blyes,1351,0.0,0,10.0,17.1,0.0,0,0,0.0,48,147,45,173,34
1049,1,La Boisse,3401,0.0,0,9.0,34.0,0.0,0,0,0.0,55,65,45,85,38
1050,1,Boissey,390,0.0,0,0.0,13.7,0.0,0,0,0.0,37,65,45,85,20
1051,1,Bolozon,99,0.0,0,4.0,37.8,0.0,0,0,0.0,24,65,45,85,33
1052,1,Bouligneux,323,0.0,0,1.0,0.2,0.0,0,0,0.0,38,65,45,85,16
1053,1,Bourg-en-Bresse,42065,21.61,2,35.0,90.1,4.16,175,3,7.13,282,200,160,142,209
1054,1,Bourg-Saint-Christophe,1540,0.0,0,2.0,17.1,0.0,0,0,0.0,46,65,45,85,23
1056,1,Boyeux-Saint-Jérôme,362,0.0,0,0.0,14.3,0.0,0,0,0.0,43,65,45,85,20
1057,1,Boz,509,0.0,0,3.0,13.7,0.0,0,0,0.0,39,65,45,85,23
1058,1,Brégnier-Cordon,812,0.0,0,5.0,11.1,0.0,0,0,0.0,48,65,45,85,25
1060,1,Brénod,547,0.0,0,31.0,37.8,0.0,0,0,0.0,43,65,45,85,69
1061,1,Brens,1117,0.0,0,0.0,11.1,0.0,0,0,0.0,44,65,45,85,19
1062,1,Bressolles,1003,0.0,0,2.0,13.6,0.0,0,0,0.0,46,65,45,85,22
1063,1,Brion,591,0.0,0,14.0,37.8,0.0,0,0,0.0,45,65,45,85,46
1064,1,Briord,1102,0.0,0,13.0,17.1,0.0,0,0,0.0,52,65,45,85,38
1065,1,Buellas,1884,0.0,0,15.0,19.3,0.0,0,0,0.0,52,65,45,85,41
1066,1,La Burbanche,97,0.0,0,0.0,11.1,0.0,0,0,0.0,33,65,45,85,19
1067,1,Ceignes,263,0.0,0,11.0,37.8,0.0,0,0,0.0,145,65,45,85,42
1068,1,Cerdon,755,0.0,0,7.0,14.3,0.0,0,0,0.0,47,65,45,85,29
1069,1,Certines,1518,0.0,0,17.0,19.3,0.0,0,0,0.0,50,65,45,85,44
1071,1,Cessy,5570,0.0,0,16.0,25.2,0.0,0,0,0.0,60,65,45,85,45
1072,1,Ceyzériat,3306,0.0,0,13.0,30.9,0.0,0,0,0.0,55,65,45,85,43
1073,1,Ceyzérieu,1028,0.0,0,1.0,11.1,0.0,0,0,0.0,46,65,45,85,20
1074,1,Chalamont,2544,0.0,0,18.0,0.2,0.0,0,0,0.0,55,65,45,85,39
1075,1,Chaleins,1436,0.0,0,10.0,5.2,0.0,0,0,0.0,50,65,45,85,30
1076,1,Chaley,127,0.0,0,13.0,17.1,0.0,0,0,0.0,36,65,45,85,38
1077,1,Challes-la-Montagne,185,0.0,0,4.0,14.3,0.0,0,0,0.0,41,65,45,85,25
1078,1,Challex,1628,0.0,0,6.0,12.9,0.0,0,0,0.0,46,65,45,85,27
1079,1,Champagne-en-Valromey,826,0.0,0,17.0,11.1,0.0,0,0,0.0,43,65,45,85,41
1080,1,Champdor-Corcelles,655,0.0,0,13.0,37.8,0.0,0,0,0.0,47,65,45,85,45
1081,1,Champfromier,709,0.0,0,18.0,12.0,0.0,0,0,0.0,46,65,45,85,43
1082,1,Chanay,595,0.0,0,8.0,12.0,0.0,0,0,0.0,42,65,45,85,30
1083,1,Chaneins,1041,0.0,0,10.0,0.2,0.0,0,0,0.0,46,65,45,85,28
1084,1,Chanoz-Châtenay,943,0.0,0,1.0,4.0,0.0,0,0,0.0,47,65,45,85,17
1085,1,La Chapelle-du-Châtelard,391,0.0,0,0.0,0.2,0.0,0,0,0.0,43,349,45,85,323
1087,1,Charix,280,0.0,0,2.0,37.8,0.0,0,0,0.0,39,65,45,85,31
1088,1,Charnoz-sur-Ain,925,0.0,0,4.0,17.1,0.0,0,0,0.0,49,65,45,85,26
1089,1,Château-Gaillard,2408,0.0,0,10.0,17.1,0.0,0,0,0.0,50,65,45,85,34
1090,1,Châtenay,358,0.0,0,6.0,0.2,0.0,0,0,0.0,46,65,45,85,23
1092,1,Châtillon-la-Palud,1675,0.0,0,5.0,0.2,0.0,0,0,0.0,52,65,45,85,21
1093,1,Châtillon-sur-Chalaronne,5154,0.0,0,21.0,90.5,0.0,0,0,0.0,122,65,76,108,74
1094,1,Chavannes-sur-Reyssouze,746,0.0,0,5.0,13.7,0.0,0,0,0.0,41,65,45,85,26
1095,1,Nivigne et Suran,822,0.0,0,10.0,37.3,0.0,0,0,0.0,46,65,45,85,41
1096,1,Chaveyriat,1057,0.0,0,4.0,15.2,0.0,0,0,0.0,46,65,45,85,25
1098,1,Chazey-Bons,1165,0.0,0,6.0,11.1,0.0,0,0,0.0,53,65,45,85,27
1099,1,Chazey-sur-Ain,1613,0.0,0,4.0,17.1,0.0,0,0,0.0,63,65,45,85,26
1100,1,Cheignieu-la-Balme,130,0.0,0,0.0,11.1,0.0,0,0,0.0,30,65,45,85,19
1101,1,Chevillard,149,0.0,0,0.0,37.8,0.0,0,0,0.0,25,65,45,85,28
1102,1,Chevroux,981,0.0,0,3.0,13.7,0.0,0,0,0.0,45,65,45,85,23
1103,1,Chevry,2301,0.0,0,7.0,12.9,0.0,0,0,0.0,51,65,45,85,28
1104,1,Chézery-Forens,436,0.0,0,13.0,12.9,0.0,0,0,0.0,40,65,45,85,36
1105,1,Civrieux,1986,0.0,0,11.0,15.8,0.0,0,0,0.0,55,65,45,85,35
1106,1,Cize,175,0.0,0,0.0,19.3,0.0,0,0,0.0,25,65,45,85,21
1107,1,Cleyzieu,144,0.0,0,0.0,17.1,0.0,0,0,0.0,14,65,45,85,21
1108,1,Coligny,1294,0.0,0,14.0,19.3,0.0,0,0,0.0,57,65,45,85,40
1109,1,Collonges,2260,0.0,0,16.0,12.9,0.0,0,0,0.0,53,65,45,85,40
1110,1,Colomieu,164,0.0,0,6.0,11.1,0.0,0,0,0.0,24,65,45,85,27
1111,1,Conand,136,0.0,0,0.0,17.1,0.0,0,0,0.0,32,65,45,85,21
1112,1,Condamine,477,0.0,0,9.0,37.8,0.0,0,0,0.0,44,65,45,85,40
1113,1,Condeissiat,815,0.0,0,18.0,0.2,0.0,0,0,0.0,47,65,45,85,39
1114,1,Confort,676,0.0,0,8.0,12.0,0.0,0,0,0.0,48,229,282,261,30
1115,1,Confrançon,1357,0.0,0,14.0,19.3,0.0,0,0,0.0,49,65,45,85,40
1116,1,Contrevoz,489,0.0,0,0.0,11.1,0.0,0,0,0.0,44,65,45,85,19
1117,1,Conzieu,148,0.0,0,0.0,11.1,0.0,0,0,0.0,39,65,45,85,19
1118,1,Corbonod,1315,0.0,0,4.0,24.2,0.0,0,0,0.0,142,65,45,85,28
1121,1,Corlier,116,0.0,0,8.0,37.8,0.0,0,0,0.0,35,65,45,85,38
1123,1,Cormoranche-sur-Saône,1165,0.0,0,1.0,4.0,0.0,0,0,0.0,63,65,45,85,17
1124,1,Cormoz,704,0.0,0,4.0,19.3,0.0,0,0,0.0,48,65,45,85,27
1125,1,Corveissiat,587,0.0,0,5.0,19.3,0.0,0,0,0.0,48,65,45,85,28
1127,1,Courmangoux,513,0.0,0,3.0,19.3,0.0,0,0,0.0,40,65,45,85,25
1128,1,Courtes,293,0.0,0,7.0,19.3,0.0,0,0,0.0,41,65,45,85,31
1129,1,Crans,316,0.0,0,0.0,0.2,0.0,0,0,0.0,32,65,45,85,15
1130,1,Bresse Vallons,2393,0.0,0,7.0,27.8,0.0,0,0,0.0,44,65,45,85,34
1133,1,Cressin-Rochefort,384,0.0,0,0.0,11.1,0.0,0,0,0.0,26,65,45,85,19
1134,1,Crottet,1844,0.0,0,5.0,4.0,0.0,0,0,0.0,56,65,45,85,23
1135,1,Crozet,2354,0.0,0,5.0,12.9,0.0,0,0,0.0,48,65,45,85,26
1136,1,Cruzilles-lès-Mépillat,951,0.0,0,9.0,4.1,0.0,0,0,0.0,45,65,45,85,28
1138,1,Culoz-Béon,3416,0.0,0,23.0,30.2,60.3,206,1,29.27,132,634,279,85,782
1139,1,Curciat-Dongalon,462,0.0,0,6.0,19.3,0.0,0,0,0.0,45,65,45,85,29
1140,1,Curtafond,805,0.0,0,12.0,19.3,0.0,0,0,0.0,43,65,45,85,37
1141,1,Cuzieu,423,0.0,0,0.0,11.1,0.0,0,0,0.0,43,65,45,85,19
1142,1,Dagneux,4741,0.0,0,14.0,18.0,0.0,0,0,0.0,65,65,45,85,40
1143,1,Divonne-les-Bains,10300,0.0,0,14.0,64.9,0.0,0,0,0.0,94,65,45,85,56
1145,1,Dompierre-sur-Veyle,1225,0.0,0,16.0,19.3,0.0,0,0,0.0,48,65,45,85,43
1146,1,Dompierre-sur-Chalaronne,453,0.0,0,0.0,0.2,0.0,0,0,0.0,30,65,45,85,15
1147,1,Domsure,540,0.0,0,10.0,19.3,0.0,0,0,0.0,46,65,45,85,35
1148,1,Dortan,2013,0.0,0,23.0,37.8,0.0,0,0,0.0,46,65,45,85,58
1149,1,Douvres,1108,0.0,0,5.0,17.1,0.0,0,0,0.0,159,65,45,85,27
1150,1,Drom,215,0.0,0,0.0,19.3,0.0,0,0,0.0,31,65,45,85,21
1151,1,Druillat,1144,0.0,0,0.0,19.3,0.0,0,0,0.0,161,65,45,85,21
1152,1,Échallon,774,0.0,0,0.0,37.8,0.0,0,0,0.0,47,65,45,85,28
1153,1,Échenevex,2227,0.0,0,3.0,12.9,0.0,0,0,0.0,64,65,45,85,23
1155,1,Évosges,143,0.0,0,8.0,37.8,0.0,0,0,0.0,18,65,45,85,38
1156,1,Faramans,905,0.0,0,2.0,17.1,0.0,0,0,0.0,44,65,45,85,23
1157,1,Fareins,2524,0.0,0,8.0,15.8,0.0,0,0,0.0,53,65,45,85,31
1158,1,Farges,1065,0.0,0,5.0,12.9,0.0,0,0,0.0,52,65,45,85,26
1159,1,Feillens,3388,0.0,0,9.0,55.0,0.0,0,0,0.0,54,65,45,85,46
1160,1,Ferney-Voltaire,11530,0.0,0,21.0,43.3,0.0,0,1,8.67,125,65,114,85,58
1162,1,Flaxieu,64,0.0,0,0.0,11.1,0.0,0,0,0.0,24,65,45,85,19
1163,1,Foissiat,2024,0.0,0,9.0,19.3,0.0,0,0,0.0,46,65,45,85,33
1165,1,Francheleins,1593,0.0,0,3.0,5.2,0.0,0,0,0.0,62,65,45,85,21
1166,1,Frans,2547,0.0,0,12.0,15.8,0.0,0,0,0.0,58,65,45,85,36
1167,1,Garnerans,685,0.0,0,7.0,5.2,0.0,0,0,0.0,46,65,45,85,26
1169,1,Genouilleux,675,0.0,0,0.0,5.2,0.0,0,0,0.0,45,65,45,85,17
1170,1,Béard-Géovreissiat,1048,0.0,0,9.0,37.8,0.0,0,0,0.0,164,65,45,85,40
1171,1,Géovreisset,843,0.0,0,1.0,37.8,0.0,0,0,0.0,43,65,45,85,29
1173,1,Gex,13455,0.0,0,20.0,45.8,0.0,0,0,0.0,95,89,69,112,57
1174,1,Giron,174,0.0,0,0.0,12.0,0.0,0,0,0.0,35,65,45,85,19
1175,1,Gorrevod,782,0.0,0,14.0,13.7,0.0,0,0,0.0,51,65,45,85,38
1177,1,Grand-Corent,186,0.0,0,0.0,19.3,0.0,0,0,0.0,19,65,45,85,21
1179,1,Grièges,1909,0.0,0,9.0,4.0,0.0,0,0,0.0,47,65,45,85,28
1180,1,Grilly,873,0.0,0,1.0,12.9,0.0,0,0,0.0,55,65,45,85,21
1181,1,Groissiat,1216,0.0,0,8.0,37.8,0.0,0,0,0.0,47,65,45,85,38
1183,1,Guéreins,1503,0.0,0,1.0,5.2,0.0,0,0,0.0,52,65,45,85,18
1184,1,Hautecourt-Romanèche,754,0.0,0,6.0,19.3,0.0,0,0,0.0,48,65,45,85,29
1185,1,Plateau d'Hauteville,4790,0.0,0,20.0,65.7,15.45,74,0,0.0,52,226,45,110,250
1187,1,Haut Valromey,603,0.0,0,7.0,11.1,0.0,0,0,0.0,250,65,45,85,227
1188,1,Illiat,696,0.0,0,2.0,5.2,0.0,0,0,0.0,43,65,45,85,19
1189,1,Injoux-Génissiat,1123,0.0,0,9.0,12.0,0.0,0,0,0.0,47,65,45,85,31
1190,1,Innimond,92,0.0,0,0.0,17.1,0.0,0,0,0.0,37,65,45,85,21
1191,1,Izenave,159,0.0,0,0.0,37.8,0.0,0,0,0.0,20,65,45,85,28
1192,1,Izernore,2262,0.0,0,26.0,37.8,0.0,0,0,0.0,49,65,45,85,62
1193,1,Izieu,223,0.0,0,0.0,11.1,0.0,0,0,0.0,41,65,45,85,19
1194,1,Jassans-Riottier,6315,0.0,0,27.0,43.6,0.0,0,0,0.0,53,65,45,85,66
1195,1,Jasseron,1900,0.0,0,11.0,19.3,0.0,0,0,0.0,81,65,45,85,36
1196,1,Jayat,1276,0.0,0,14.0,19.3,0.0,0,0,0.0,49,65,45,85,40
1197,1,Journans,384,0.0,0,8.0,19.3,0.0,0,0,0.0,41,65,45,85,32
1198,1,Joyeux,262,0.0,0,9.0,17.1,0.0,0,0,0.0,34,65,45,85,33
1199,1,Jujurieux,2209,0.0,0,14.0,14.3,0.0,0,0,0.0,124,115,45,139,38
1200,1,Labalme,207,0.0,0,4.0,14.3,0.0,0,0,0.0,46,65,45,85,25
1202,1,Lagnieu,7321,0.0,0,20.0,73.7,0.0,0,0,0.0,56,65,45,85,67
1203,1,Laiz,1292,0.0,0,16.0,4.1,0.0,0,0,0.0,46,65,45,85,37
1204,1,Le Poizat-Lalleyriat,740,0.0,0,7.0,37.8,0.0,0,0,0.0,44,65,45,85,37
1206,1,Lantenay,265,0.0,0,0.0,37.8,0.0,0,0,0.0,37,65,45,85,28
1207,1,Lapeyrouse,337,0.0,0,0.0,0.2,0.0,0,0,0.0,32,65,45,85,15
1208,1,Lavours,138,0.0,0,0.0,11.1,0.0,0,0,0.0,40,65,45,85,19
1209,1,Léaz,887,0.0,0,16.0,12.9,0.0,0,0,0.0,189,65,45,85,40
1210,1,Lélex,236,0.0,0,23.0,12.9,0.0,0,0,0.0,34,65,45,85,50
1211,1,Lent,1459,0.0,0,16.0,19.3,0.0,0,0,0.0,52,65,45,85,43
1212,1,Lescheroux,720,0.0,0,3.0,19.3,0.0,0,0,0.0,40,65,45,85,25
1213,1,Leyment,1417,0.0,0,10.0,17.1,0.0,0,0,0.0,139,143,45,85,34
1214,1,Leyssard,163,0.0,0,3.0,37.8,0.0,0,0,0.0,25,65,45,85,32
1215,1,Surjoux-Lhopital,140,0.0,0,0.0,12.0,0.0,0,0,0.0,45,65,45,85,19
1216,1,Lhuis,891,0.0,0,6.0,17.1,0.0,0,0,0.0,55,65,45,85,29
1219,1,Lompnas,162,0.0,0,0.0,17.1,0.0,0,0,0.0,36,65,45,85,21
1224,1,Loyettes,3468,0.0,0,10.0,30.5,0.0,0,0,0.0,164,97,91,120,39
1225,1,Lurcy,404,0.0,0,2.0,5.2,0.0,0,0,0.0,42,65,45,85,19
1227,1,Magnieu,651,0.0,0,0.0,11.1,0.0,0,0,0.0,41,65,45,85,19
1228,1,Maillat,693,0.0,0,6.0,37.8,0.0,0,0,0.0,43,65,45,85,36
1229,1,Malafretaz,1235,0.0,0,12.0,19.3,0.0,0,0,0.0,51,65,45,85,37
1230,1,Mantenay-Montlin,320,0.0,0,8.0,19.3,0.0,0,0,0.0,42,65,45,85,32
1231,1,Manziat,1985,0.0,0,1.0,13.7,0.0,0,0,0.0,52,65,45,85,21
1232,1,Marboz,2262,0.0,0,5.0,19.3,0.0,0,0,0.0,50,65,45,85,28
1233,1,Marchamp,135,0.0,0,0.0,17.1,0.0,0,0,0.0,46,65,45,85,21
1234,1,Marignieu,164,0.0,0,0.0,11.1,0.0,0,0,0.0,21,65,45,85,19
1235,1,Marlieux,1186,0.0,0,16.0,0.2,0.0,0,0,0.0,58,65,45,85,36
1236,1,Marsonnas,1034,0.0,0,4.0,19.3,0.0,0,0,0.0,46,65,45,85,27
1237,1,Martignat,1667,0.0,0,22.0,37.8,0.0,0,0,0.0,49,65,45,85,57
1238,1,Massieux,2733,0.0,0,12.0,15.8,0.0,0,0,0.0,119,105,103,85,36
1239,1,Massignieu-de-Rives,653,0.0,0,0.0,11.1,0.0,0,0,0.0,48,65,45,85,19
1240,1,Matafelon-Granges,630,0.0,0,2.0,37.8,0.0,0,0,0.0,40,65,45,85,31
1241,1,Meillonnas,1383,0.0,0,12.0,19.3,0.0,0,0,0.0,47,65,45,85,37
1242,1,Mérignat,133,0.0,0,8.0,14.3,0.0,0,0,0.0,28,65,45,85,30
1243,1,Messimy-sur-Saône,1312,0.0,0,2.0,5.2,0.0,0,0,0.0,58,65,45,85,19
1244,1,Meximieux,8198,0.0,0,23.0,20.0,0.0,0,1,12.2,110,78,182,114,52
1245,1,Bohas-Meyriat-Rignat,951,0.0,0,1.0,19.3,0.0,0,0,0.0,46,65,45,85,23
1246,1,Mézériat,2179,0.0,0,15.0,4.1,0.0,0,0,0.0,45,65,45,85,36
1247,1,Mijoux,297,0.0,0,18.0,12.9,0.0,0,0,0.0,463,65,45,85,43
1248,1,Mionnay,2309,0.0,0,21.0,0.2,0.0,0,0,0.0,82,65,45,85,43
1249,1,Miribel,10450,0.0,0,18.0,70.6,23.73,248,1,9.57,114,297,137,108,349
1250,1,Misérieux,2010,0.0,0,8.0,15.8,0.0,0,0,0.0,45,65,45,85,31
1252,1,Mogneneins,824,0.0,0,0.0,5.2,0.0,0,0,0.0,41,65,45,85,17
1254,1,Montagnat,2164,0.0,0,10.0,19.3,0.0,0,0,0.0,57,65,45,85,35
1255,1,Montagnieu,684,0.0,0,4.0,17.1,0.0,0,0,0.0,45,65,45,85,26
1257,1,Montanges,348,0.0,0,3.0,12.0,0.0,0,0,0.0,34,65,45,85,23
1258,1,Montceaux,1202,0.0,0,7.0,5.2,0.0,0,0,0.0,47,65,45,85,26
1259,1,Montcet,715,0.0,0,9.0,19.3,0.0,0,0,0.0,33,65,45,85,33
1260,1,Le Montellier,329,0.0,0,0.0,17.1,0.0,0,0,0.0,39,65,45,85,21
1261,1,Monthieux,673,0.0,0,8.0,0.2,0.0,0,0,0.0,48,65,45,85,25
1262,1,Montluel,6879,19.26,1,23.0,43.1,0.0,0,3,43.61,134,86,425,126,107
1263,1,Montmerle-sur-Saône,3798,0.0,0,6.0,13.0,0.0,0,0,0.0,57,65,45,85,27
1264,1,Montracol,1008,0.0,0,10.0,19.3,0.0,0,0,0.0,44,65,45,85,35
1265,1,Montréal-la-Cluse,3584,0.0,0,38.0,58.4,0.0,0,1,27.9,125,127,268,85,85
1266,1,Montrevel-en-Bresse,2661,0.0,0,27.0,19.3,0.0,0,0,0.0,55,65,45,85,57
1267,1,Nurieux-Volognat,973,0.0,0,12.0,37.8,0.0,0,0,0.0,48,65,45,85,44
1268,1,Murs-et-Gélignieux,239,0.0,0,4.0,11.1,0.0,0,0,0.0,43,65,45,85,24
1269,1,Nantua,3431,0.0,0,32.0,85.8,0.0,0,2,58.29,253,130,512,120,122
1272,1,Neuville-les-Dames,1540,0.0,0,7.0,0.2,0.0,0,0,0.0,46,65,45,85,24
1273,1,Neuville-sur-Ain,1798,0.0,0,6.0,14.3,0.0,0,0,0.0,59,65,45,85,28
1274,1,Les Neyrolles,623,0.0,0,23.0,37.8,0.0,0,0,0.0,49,65,45,85,58
1275,1,Neyron,2479,0.0,0,11.0,32.2,0.0,0,0,0.0,101,65,45,85,41
1276,1,Niévroz,1648,0.0,0,0.0,13.6,0.0,0,0,0.0,49,65,45,85,19
1277,1,Nivollet-Montgriffon,119,0.0,0,0.0,17.1,0.0,0,0,0.0,22,65,45,85,21
1279,1,Oncieu,72,0.0,0,0.0,17.1,0.0,0,0,0.0,26,65,45,85,21
1280,1,Ordonnaz,146,0.0,0,0.0,17.1,0.0,0,0,0.0,20,65,45,85,21
1281,1,Ornex,4903,0.0,0,25.0,27.5,0.0,0,0,0.0,63,65,45,85,57
1282,1,Outriaz,258,0.0,0,4.0,37.8,0.0,0,0,0.0,31,65,45,85,33
1283,1,Oyonnax,22378,23.56,1,45.0,69.1,1.92,43,5,22.34,204,138,269,140,178
1284,1,Ozan,721,0.0,0,9.0,13.7,0.0,0,0,0.0,46,65,45,85,31
1285,1,Parcieux,1317,0.0,0,2.0,15.8,0.0,0,0,0.0,46,65,45,85,23
1286,1,Parves et Nattages,943,0.0,0,0.0,11.1,0.0,0,0,0.0,42,65,45,85,19
1288,1,Péron,2900,0.0,0,6.0,12.9,0.0,0,0,0.0,58,65,45,85,27
1289,1,Péronnas,6437,0.0,0,21.0,40.8,13.2,85,0,0.0,84,182,45,85,216
1290,1,Pérouges,1382,0.0,0,8.0,17.1,0.0,0,0,0.0,63,65,45,85,31
1291,1,Perrex,861,0.0,0,5.0,4.0,0.0,0,0,0.0,49,65,45,85,23
1293,1,Peyriat,150,0.0,0,0.0,37.8,0.0,0,0,0.0,13,65,45,85,28
1294,1,Peyrieu,918,0.0,0,7.0,11.1,0.0,0,0,0.0,46,65,45,85,28
1295,1,Peyzieux-sur-Saône,656,0.0,0,0.0,5.2,0.0,0,0,0.0,46,65,45,85,17
1296,1,Pirajoux,400,0.0,0,3.0,19.3,0.0,0,0,0.0,37,65,45,85,25
1297,1,Pizay,922,0.0,0,7.0,13.6,0.0,0,0,0.0,41,65,45,85,29
1298,1,Plagne,166,0.0,0,0.0,12.0,0.0,0,0,0.0,26,65,45,85,19
1299,1,Le Plantay,569,0.0,0,6.0,0.2,0.0,0,0,0.0,255,260,45,85,23
1301,1,Polliat,2694,0.0,0,9.0,19.3,0.0,0,0,0.0,75,65,45,85,33
1302,1,Pollieu,167,0.0,0,0.0,11.1,0.0,0,0,0.0,28,65,45,85,19
1303,1,Poncin,1766,0.0,0,20.0,23.1,0.0,0,0,0.0,71,65,45,85,49
1304,1,Pont-d'Ain,2862,0.0,0,11.0,14.3,0.0,0,0,0.0,96,65,45,85,34
1305,1,Pont-de-Vaux,2184,0.0,0,14.0,13.7,0.0,0,0,0.0,125,65,45,85,38
1306,1,Pont-de-Veyle,1600,0.0,0,20.0,4.0,0.0,0,0,0.0,65,65,45,85,43
1307,1,Port,843,0.0,0,28.0,37.8,0.0,0,0,0.0,60,65,45,85,65
1308,1,Pougny,792,0.0,0,12.0,12.9,0.0,0,0,0.0,49,65,45,85,35
1309,1,Pouillat,79,0.0,0,0.0,19.3,0.0,0,0,0.0,34,65,45,85,21
1310,1,Prémeyzel,245,0.0,0,0.0,11.1,0.0,0,0,0.0,41,65,45,85,19
1311,1,Prémillieu,47,0.0,0,0.0,37.8,0.0,0,0,0.0,22,65,45,85,28
1313,1,Prévessin-Moëns,9081,0.0,0,19.0,32.2,0.0,0,0,0.0,86,65,45,85,51
1314,1,Priay,1803,0.0,0,5.0,14.3,0.0,0,0,0.0,53,65,45,85,26
1317,1,Ramasse,332,0.0,0,0.0,19.3,0.0,0,0,0.0,404,65,45,85,21
1318,1,Rancé,760,0.0,0,0.0,15.8,0.0,0,0,0.0,43,65,45,85,20
1319,1,Relevant,467,0.0,0,2.0,0.2,0.0,0,0,0.0,42,65,45,85,17
1320,1,Replonges,3929,0.0,0,7.0,23.8,0.0,0,0,0.0,74,65,86,116,32
1321,1,Revonnas,905,0.0,0,7.0,19.3,0.0,0,0,0.0,44,65,45,85,31
1322,1,Reyrieux,5228,0.0,0,12.0,94.4,0.0,0,0,0.0,80,65,45,85,63
1323,1,Reyssouze,1003,0.0,0,3.0,17.6,0.0,0,0,0.0,46,65,45,85,25
1325,1,Rignieux-le-Franc,1131,0.0,0,10.0,17.1,0.0,0,0,0.0,45,65,45,85,34
1328,1,Romans,628,0.0,0,8.0,0.2,0.0,0,0,0.0,45,65,45,85,25
1329,1,Rossillon,164,0.0,0,8.0,11.1,0.0,0,0,0.0,35,65,45,85,29
1330,1,Ruffieu,174,0.0,0,6.0,0.0,0.0,0,0,0.0,29,65,45,85,23
1331,1,Saint-Alban,195,0.0,0,0.0,14.3,0.0,0,0,0.0,34,65,45,85,20
1332,1,Saint-André-de-Bâgé,819,0.0,0,11.0,13.7,0.0,0,0,0.0,79,65,45,85,34
1333,1,Saint-André-de-Corcy,3369,0.0,0,14.0,53.4,0.0,0,0,0.0,68,65,45,85,52
1334,1,Saint-André-d'Huiriat,671,0.0,0,4.0,4.1,0.0,0,0,0.0,44,65,45,85,21
1335,1,Saint-André-le-Bouchoux,427,0.0,0,0.0,0.2,0.0,0,0,0.0,41,65,45,85,15
1336,1,Saint-André-sur-Vieux-Jonc,1216,0.0,0,14.0,19.3,0.0,0,0,0.0,51,65,45,85,40
1337,1,Saint-Bénigne,1351,0.0,0,6.0,13.7,0.0,0,0,0.0,51,65,45,85,27
1338,1,Groslée-Saint-Benoit,1232,0.0,0,2.0,11.1,0.0,0,0,0.0,50,65,45,85,21
1339,1,Saint-Bernard,1544,0.0,0,5.0,15.8,0.0,0,0,0.0,43,65,45,85,27
1342,1,Sainte-Croix,548,0.0,0,2.0,13.6,0.0,0,0,0.0,39,65,45,85,22
1343,1,Saint-Cyr-sur-Menthon,1867,0.0,0,10.0,4.0,0.0,0,0,0.0,59,65,45,85,29
