departement,commune,code postal,adresse,nom,COG,validation,latitude,longitude,confidenceCoordinates
73,Saint-Jean-de-Maurienne,73300,115 Quai de l'Arvan - 73300 SAINT JEAN DE MAURIENNE,Mosquée Tawhid,73248,exact_match,45.27259,6.352188,1
73,Ugine,73400,"1471, route d'Annecy - 73400 UGINE",Mosquée,73303,exact_match,45.7673990235198,6.37800245770474,0.5
74,Ambilly,74100,Rue des Alpes - 74100 AMBILLY,Mosquée d'Annemasse,74008,exact_match,46.1962889746241,6.22707405498102,1
74,Annecy,74000,22 rue des alpins - 74000 ANNECY,Mosquée Emir Abdel Kader,74010,exact_match,45.912071,6.125072,1
74,Annecy,74960,rue du chaudairon - 74960 MEYTHET,Mosquée Meythet,74010,validation manuelle,45.915208,6.104286,1
74,Annecy,74000,"48, chemin de la Prairie - 74000 ANNECY",Mosquée,74010,exact_match,45.8899887,6.1199765,1
74,Annecy,74000,"14, rue de la Poste - 74000 ANNECY",Mosquée,74010,exact_match,45.9019942,6.1228356,1
74,Annecy,74000,"2, passage des Argos - 74000 ANNECY",Mosquée,74010,exact_match,45.92083835,6.12423665128084,1
74,Annecy,74000,"17 bis, avenue du Rhône - 74000 ANNECY",Mosquée,74010,exact_match,45.8999999,6.1160732,1
74,Annecy,74600,2 Rue des Ateliers - 74600 SEYNOD,Mosquée Koba,74010,validation manuelle,45.890163,6.115801,1
74,Annecy,74000,5 Avenue Chevêne 74000 Annecy,Mosquée,74010,exact_match,45.9010672,6.119024,0.9
74,Annemasse,74100,15 rue des fontaines - 74100 ANNEMASSE,Mosquée Nour,74012,exact_match,46.18325615,6.23962510320712,1
74,Annemasse,74100,"07, rue du Planet - 74100 ANNEMASSE",Mosquée,74012,exact_match,46.1866984,6.2352741,0.95
74,Annemasse,74100,"04, avenue du Giffre - 74100 ANNEMASSE",Mosquée,74012,exact_match,46.1970218,6.2385557,0.95
74,Annemasse,74100,"4, rue des Alpes - 74100 ANNEMASSE",Mosquée CCMA,74012,exact_match,46.1977334,6.2373313,0.75
74,Annemasse,74100,1 Clos Fleury 74100 Annemasse,Mosquée,74012,exact_match,46.191505,6.233365,0.81
74,Bonneville,74130,Rue des Grandes Chambrettes  - 74130 BONNEVILLE,Association Culturelle,74042,exact_match,46.0786661031932,6.407946825036,1
74,Bonneville,74130,"146, rue Pontchy - 74130 BONNEVILLE",Mosquée,74042,exact_match,46.0716169,6.4062792,0.9
74,Bonneville,74130,Zone Industrielle des Fourmis - 74130 BONNEVILLE,Mosquée,74042,exact_match,46.03949835,6.45532796111431,0.5
74,Cluses,74300,"82, avenue Georges Clemenceau - 74300 CLUSES",Mosquée,74081,exact_match,46.0667801,6.5738066,0.75
74,Cluses,74300,"13, avenue des Alpes - 74300 CLUSES",Mosquée,74081,exact_match,46.0664421,6.5798434,0.75
74,Évian-les-Bains,74500,Avenue d'Abondance - 74500 EVIAN-LES-BAINS,Mosquée Evian,74119,exact_match,46.3995446132104,6.59939394072858,1
74,Évian-les-Bains,74500,3 Bis Avenue des Grottes 74500 Évian-les-Bains,Mosquée,74119,exact_match,46.4001999528065,6.60133551008031,0.5
74,Mégevette,74490,Chef Lieu Colonie de Vacances - 74490 MEGEVETTE,Mosquée,74174,exact_match,46.199936,6.4983594,0.5
74,La Roche-sur-Foron,74800,"482 C, avenue de la libération - 74800 LA ROCHE SUR FORON",Mosquée,74224,exact_match,46.070485,6.302189,1
74,La Roche-sur-Foron,74800,"100, Anatole France - 74800 LA ROCHE SUR FORON",Mosquée,74224,exact_match,46.069305,6.301135,1
74,La Roche-sur-Foron,74800,rue Sous Dine - 74800 LA ROCHE SUR FORON,Mosquée,74224,exact_match,46.0627413982318,6.30214333939967,0.9
74,La Roche-sur-Foron,74800,"55, rue du Paradis - 74800 LA ROCHE SUR FORON",Mosquée,74224,exact_match,46.0671988537739,6.30852376536488,0.5
74,Rumilly,74150,"21 bis, avenue Gantin - 74150 RUMILLY",Mosquée,74225,exact_match,45.86197,5.9474,1
74,Rumilly,74150,route de Clergeon - 74150 RUMILLY,Mosquée,74225,exact_match,45.87161,5.92937,1
74,Rumilly,74150,rue de l'Annexion - 74150 RUMILLY,Mosquée,74225,exact_match,45.8657483485668,5.94678467328471,1
74,Saint-Julien-en-Genevois,74160,"27, route de Thairy - 74160 SAINT JULIEN EN GENEVOIS",Mosquée,74243,exact_match,46.1407749,6.0701537,0.75
74,Saint-Julien-en-Genevois,74160,11 Rue du Vieux Moulin 74160 Saint-Julien-en-Genevois,Mosquée,74243,exact_match,46.20539385,6.25113531062716,1
74,Sallanches,74700,"527, avenue de Genève - 74700 SALLANCHES",Mosquée,74256,exact_match,45.941093,6.629144,1
74,Sallanches,74700,"1086, avenue André Lasquin - 74700 SALLANCHES",Mosquée,74256,exact_match,45.9613310516107,6.63092018115561,0.5
74,Seyssel,74910,"02, rue des Prés Dombet - 74910 SEYSSEL",Mosquée,74269,exact_match,45.9566289011444,5.83807377337086,0.5
74,Thonon-les-Bains,74200,2 avenue de champagne - 74200 THONON-LES-BAINS,Mosquee de Champagne,74281,exact_match,46.37721,6.490791,1
74,Thonon-les-Bains,74200,"13, rue du Commerce - 74200 THONON LES BAINS",Mosquée,74281,exact_match,46.370989,6.48636915705058,1
74,Thonon-les-Bains,74200,Chemin des Epinanches - 74200 THONON-LES-BAINS,Association Culturelle du Chablais,74281,exact_match,46.3851699306093,6.49486577748396,1
74,Ville-la-Grand,74100,"05, rue Jean Jaurès - 74100 VILLE LA GRAND",Mosquée,74305,exact_match,46.1984432,6.2403045,0.95
75,Paris 5e,75005,2 Place du Puits de l’Ermite - 75005 PARIS,Grande Mosquée de Paris,75105,exact_match,48.8422,2.35513,1
75,Paris,75010,5 Rue de la Fidélité - 75010 PARIS,Mosquée Kurde,75110,exact_match,48.8744453,2.3562121,1
75,Paris,75010,"83, rue Faubourg Saint Denis - 75010 PARIS",Mosquée Ali,75110,exact_match,48.8703517,2.371969,0.729
75,Paris,75011,79 Rue Jean-Pierre Timbaud - 75011 PARIS,Mosquée Omar Ass. Vivre l'Islam en Occident,75111,exact_match,48.8679256,2.3774071,1
75,Paris,75011,5 Impasse Questre - 75011 PARIS,Salle de prière,75111,exact_match,48.868007,2.3808552,1
75,Paris,75011,24 Rue Roche Brune - 75011 PARIS,Salle de prière,75111,exact_match,48.861416,2.380423,1
75,Paris,75011,Rue Godefroy Cavaignac - 75011 PARIS,Mosquée Ayoub El-Ançari,75111,exact_match,48.8556873510822,2.38085272994379,1
75,Paris,75011,61 Rue de Charonne - 75011 PARIS,Salle de prière La Bastille foyer Sonacotra,75111,exact_match,48.8534627,2.3795887,1
75,Paris,75011,17 Place de la Nation - 75011 PARIS,Union Turco-Islamique des Affaires Théologiques,75111,exact_match,48.848797,2.3975261,1
75,Paris,75011,39 Bd Belleville - 75011 PARIS,Mosquée Abou Baker Assiddiq,75111,exact_match,48.8690568,2.3801915,0.9
75,Paris,75011,6 Bd Ménilmontant - 75011 PARIS,Mosquée Turque,75111,exact_match,48.8671988,2.3839349,0.9
75,Paris,75011,35 Passage cité Industrielle - 75011 PARIS,Mosquée Turque,75111,exact_match,48.859516,2.380158,0.9
75,Paris,75011,7 Rue Petit Pierre 75011 Paris,Salle de prière Attaqwa Foyer Sonacotra,75111,exact_match,48.884795,2.380477,0.666666666666667
75,Paris,75012,35 rue baron le roy - 75012 PARIS,Mosqueee An-Noor 12e,75112,exact_match,48.8344847,2.3884647,1
75,Paris,75012,4 Place du Cardinal Lavigerie - 75012 PARIS,Salle de priere foyer ADOMA,75112,exact_match,48.8329107,2.4025822,1
75,Paris,75012,22-24 Rue Claude Tillier - 75012 PARIS,Salle de prière,75112,exact_match,48.8484535135043,2.38841078738815,0.5
75,Paris,75013,51 bd Masséna - 75013 PARIS,Salle de prière,75113,exact_match,48.8223332,2.3723203,1
75,Paris,75013,Rue Giffard - 75013 PARIS,Foyer AFTAM,75113,exact_match,48.837723436414,2.37289333646087,1
75,Paris,75013,59 Rue Jeanne d'Arc - 75013 PARIS,Salle de prière Foyer AFTAM,75113,exact_match,48.8313612,2.3660328,1
75,Paris,75013,50 Rue Clisson - 75013 PARIS,Salle de prière,75113,exact_match,48.8311101,2.3661823,1
75,Paris,75013,63 Rue du Chevaleret - 75013 PARIS,Mosquée Masjid Arrahman Foyer Sonacotra,75113,exact_match,48.8281349,2.3764806,1
75,Paris,75013,43 Rue des Terres au Curé - 75013 PARIS,Salle de prière,75113,exact_match,48.8254823,2.3718794,1
75,Paris,75013,80 Rue Tolbiac - 75013 PARIS,Mosquèe Othman,75113,exact_match,48.8271733,2.3659429,0.9
75,Paris,75014,23 Rue Boyer Barret - 75014 PARIS,Salle de prière AIEF,75114,exact_match,48.832268,2.318801,1
75,Paris,75014,7 Rue des Arbustes - 75014 PARIS,Salle de prière,75114,exact_match,48.8285106,2.308976,1
75,Paris,75014,61 boulevard Saint Jacques - 75014 PARIS,Salle de priére St Jacques,75114,exact_match,48.832966,2.33557,0.9
75,Paris,75014,12 rue gergovie - 75014 PARIS,Salle de prière,75114,exact_match,48.8337259,2.3120226,0.81
75,Paris,75015,47 Rue de Javel - 75015 PARIS,Mosquée de Javel,75115,exact_match,48.8454274,2.2826674,1
75,Paris,75015,124 rue Falguière - 75015 PARIS,Salle de prière el Fath,75115,exact_match,48.8377231,2.3108296,1
75,Paris,75015,73 Rue de la Procession - 75015 PARIS,Salle de prière,75115,exact_match,48.8359908,2.3109244,1
75,Paris,75017,15 Rue St Just - 75017 PARIS,Salle de prière,75117,exact_match,48.896807,2.312861,1
75,Paris,75017,Boulevard du Fort de Vaux - 75017 PARIS,Mosquée du foyer sonacotra,75117,exact_match,48.8925721529855,2.3028606318374,1
75,Paris,75018,1 avenue de la porte des poissonniers - 75018 PARIS,Mosquée Institut Socio-Culturel des Musulmans,75118,exact_match,48.8989737,2.35209142330771,1
75,Paris,75018,28 Rue Myrha - 75018 PARIS,Mosquée Khalid Ibn Walid - Rue Myrha,75118,exact_match,48.8872136,2.3541341,1
75,Paris,75018,77 Rue Philippe de Girard - 75018 PARIS,Mosquée Abdoulmajid,75118,exact_match,48.8876194,2.3607617,1
75,Paris,75018,23 Rue Léon - 75018 PARIS,Mosquee AbdelMajid,75118,exact_match,48.8879662,2.3534625,1
75,Paris,75018,55 Rue Polonceau - 75018 PARIS,Mosquée Al Fath,75118,exact_match,48.8859311,2.3503955,1
75,Paris,75019,26 Rue de l'Argonne - 75019 PARIS,Salle de prière Foyer,75119,exact_match,48.8939795,2.3824883,1
75,Paris,75019,13 Rue de Lorraine - 75019 PARIS,Salle de prière,75119,exact_match,48.885328,2.383518,1
75,Paris,75019,15 Rue David d'Angers - 75019 PARIS,Salle de prière,75119,exact_match,48.882716,2.390382,1
75,Paris,75019,48 Rue de Romainville - 75019 PARIS,Salle de prière,75119,exact_match,48.8774312,2.401045,1
75,Paris,75019,39 Rue Tanger - 75019 PARIS,Mosquée Addâwa,75119,exact_match,48.8873865,2.3699576,0.9
75,Paris,75019,55 Rue Campans - 75019 PARIS,Salle de prière,75119,exact_match,48.878892,2.392429,0.771428571428571
75,Paris,75019,15- 21 Boulevard de la Commanderie - 75019 PARIS,Salle de prière Foyer sanacotra,75119,exact_match,48.9014115395451,2.3858153220079,0.5
75,Paris,75019,80-82 Rue d'Aubervilliers 75019 Paris,Salle de prière Foyer,75119,exact_match,48.8893136,2.3678435,0.7
75,Paris,75019,15 ave. de la Porte de la Vilette 75019 Paris,Grande Mosquée de la Villette,75119,google map,48.899757,2.385541,1
75,Paris,75019,11 Rue Labois-Rouillon 75019 Paris,Association culturelle de bienfaisance Région parisienne,75119,twitter @Lonlie03,48.89358,2.372126,1
75,Paris,75020,15 Rue Bisson - 75020 PARIS,Salle de prière Foyer,75120,exact_match,48.870461,2.3801115,1
75,Paris,75020,21 rue du retrait - 75020 PARIS,Salle de priére foyer,75120,exact_match,48.8684334,2.3943268,1
75,Paris,75020,27 Rue Etienne Marey - 75020 PARIS,Mosquée E Madina (Mauricienne),75120,exact_match,48.8678863,2.4055663,1
75,Paris,75020,103 Rue Orfila - 75020 PARIS,Ass. de Coopération islamique de la Communauté Africaine,75120,exact_match,48.8682729,2.4008457,1
75,Paris,75020,64 Rue des Amandiers - 75020 PARIS,Salle de prière Foyer,75120,exact_match,48.8659739,2.3897642,1
75,Paris,75020,8 Bd Ménilmontant - 75020 PARIS,Mosquée Alhouda,75120,exact_match,48.86112965,2.39400868227048,0.9
75,Paris,75020,16 Rue Fernaud léger - 75020 PARIS,Salle de prière Foyer,75120,exact_match,48.864048,2.39053,0.771428571428571
75,Paris,75020,31-33 Rue de la Duée - 75020 PARIS,Salle de Prière Foyer Duée,75120,exact_match,48.8715773575878,2.39723054552829,0.5
75,Paris,75020,41 Rue Robespierre - 75020 PARIS,Salle de prière Foyer,75120,exact_match,48.818569,2.466499,0.25
76,Bolbec,76210,"1, rue Gustave Mauconduit - 76210 BOLBEC",Mosquée,76114,exact_match,49.579046,0.481963,1
76,Bolbec,76210,5 Route des Carreaux 76210 Bolbec,Mosquée Turque,76114,exact_match,49.573025,0.474048,0.25
76,Canteleu,76380,"75, rue Chêne à Leu - 76380 CANTELEU",Union T-Islamique d'Affaires Théologiques,76157,exact_match,49.448103,1.029371,0.9
76,Canteleu,76380,"21, ancienne route Duclair - 76380 CANTELEU",Mosquée El-Mohsinine,76157,exact_match,49.446609,1.028174,0.81
76,Dieppe,76200,152 avenue de la République - 76200 DIEPPE,Mosquée de Dieppe,76217,exact_match,49.9271221658518,1.09404291960219,0.5
76,Elbeuf,76500,11 rue Pierre-Renaudel. - 76500 ELBEUF,Mosquée An'nour,76231,exact_match,49.288018,1.01085671039604,1
76,Elbeuf,76500,"5, rue Boucher de Perthes - 76500 ELBEUF",Mosquée En-Nour,76231,exact_match,49.2903851,0.9997539,1
76,Elbeuf,76500,21 Route Duclair 76500 Elbeuf,Mosquée EL-Mohsinine,76231,exact_match,49.324885,1.026048,0.0428571428571429
76,Grand-Couronne,76530,rue Victor Hugo - 76530 GRAND COURONNE,Mosquée El-Fath,76319,exact_match,49.3554366066122,1.00803106502152,1
76,Le Havre,76620,12 rue Léon Peulevey - 76620 LE HAVRE,Mosquée Ennour,76351,exact_match,49.5195894,0.117054839580506,1
76,Le Havre,76620,40 rue Paul Claudel - 76620 LE HAVRE,Mosquée En-Nour,76351,exact_match,49.51635,0.117394,1
76,Le Havre,76620,7 Rue Edmond Casaux - 76620 LE HAVRE,Mosquée Essalam,76351,exact_match,49.5181117,0.1205642,1
76,Le Havre,76600,"5, rue Lodi - 76600 LE HAVRE",Mosquée,76351,exact_match,49.49323,0.142619,0.9
76,Le Havre,76600,rue Fécamp - 76600 LE HAVRE,Mosquée,76351,exact_match,49.499430131,0.108177692,0.9
76,Le Havre,76600,45 Rue de la Bouteillerie 76600 Le Havre,Mosquée,76351,exact_match,49.5219303,0.1653577,1
76,Le Havre,76000,125 Rue Audran - 76000 LE HAVRE,Salle de prière,76351,exact_match,49.446143,1.09782,0
76,Le Havre,76000,261 Bd Jules Durand - 76000 LE HAVRE,Salle de prière,76351,exact_match,49.4935422,0.1706287,1
76,Le Havre,76000,92 Rue gustave Brindeau - 76000 LE HAVRE,Mosquée de Bellevue,76351,exact_match,49.436204,1.116688,0
76,Le Havre,76000,39 Bd de l'Amiral Mouchez - 76000 LE HAVRE,Salle de prière Foyer,76351,exact_match,49.4846333,0.1326592,1
76,Lillebonne,76170,rue du moulin enragé - 76170 LILLEBONNE,Mosquée al mouhsinine,76384,exact_match,49.5239154897943,0.541311539297914,1
76,Maromme,76150,rue de Binche - 76150 MAROMME,Mosquée Maryam Al Adhra,76410,exact_match,49.4771815658605,1.03957562153827,1
76,Maromme,76150,"38, rue des portes de la ville - 76150 MAROMME",Mosquée,76410,exact_match,49.482954,1.036259,1
76,Notre-Dame-de-Gravenchon,76330,"5, rue Edouard Grieg - 76330 NOTRE DAME DE GRAVENCHON",Mosquée,76476,exact_match,49.479213,0.558123,0.25
76,Oissel,76350,35 Avenue de la Fraternité - 76350 OISSEL,Mosquée Al Qods,76484,exact_match,49.361957,1.098793,1
76,Petit-Couronne,76650,"110, rue Général Leclerc - 76650 PETIT COURONNE",Mosquée De Petit Couronnes,76497,"multiple_matches,selected_Petit-Couronne(DATE_FIN:9999-12-31)",49.384815,1.020362,0.9
76,Rouen,76000,rue le Verrier - 76000 ROUEN,Mosquée El-Fath,76540,exact_match,49.4562642499224,1.14010192236239,1
76,Rouen,76000,32 Rue de la République - 76000 ROUEN,Salle de prière Foyer,76540,exact_match,49.4387301,1.0970159,1
76,Rouen,76000,Rue Sadi Carnot 76000 Rouen,Salle de prière Foyer,76540,exact_match,49.4409785857368,1.14849832819826,1
76,Rouen,76000,2 Rue Nouveau Monde 76000 Rouen,Mosquée Al Kaoutar,76540,exact_match,49.42987,1.07145,0.9
76,Rouen,76000,76 Avenue du Grand Quevilly 76000 Rouen,Salle de prière,76540,exact_match,49.3998641,1.0636071,0.173076923076923
76,Rouen,76000,"350, rue des Patriotes - 76000 ROUEN",Mosquée,76540,exact_match,49.439185,1.092472,0.25
76,Rouen,76000,"14, rue Mosc - 76000 ROUEN",Mosquée,76540,exact_match,49.439185,1.092472,0.25
76,Rouen,76000,"13, rue Notre-Dame de Victoire - 76000 ROUEN",Mosquée,76540,exact_match,49.439185,1.092472,0.25
76,Saint-Étienne-du-Rouvray,76800,"1C, rue Guynemer - 76800 SAINT ETIENNE DU ROUVRAY",Mosquée Yahia,76575,exact_match,49.39925025,1.07542354716564,0.9
76,Saint-Étienne-du-Rouvray,76800,rue Le Verrier - 76800 SAINT ETIENNE DU ROUVRAY,Mosquée EL-Fath,76575,exact_match,49.387083,1.10879,0.5
76,Sotteville-lès-Rouen,76300,"22, rue Pierre Corneille - 76300 SOTTEVILLE LES ROUEN",CENTRE CULTUREL ISLAMIQUE POUR L'EDUCATION ET L'ENSEIGNEMENT,76681,exact_match,49.4227243,1.0905124,1
77,Brie-Comte-Robert,77170,"3, Rue des Ecoles - 77170 BRIE COMTE ROBERT",Salle de priere de Brie Comte Robert,77053,exact_match,48.688593,2.610924,1
77,Champagne-sur-Seine,77430,8 Place de l'hotel de ville - 77430 CHAMPAGNE SUR SEINE,Salle de priere,77079,exact_match,48.3950995152387,2.80544598004531,0.5
77,Champagne-sur-Seine,77430,"3, allée des Trois Oniers - 77430 CHAMPAGNE SUR SEINE",Mosquée,77079,exact_match,48.395137,2.8068228,0.5
77,Champs-sur-Marne,77420,Rue Albert Schweitzer - 77420 CHAMPS SUR MARNE,Mosquée De Champs Sur Marne,77083,exact_match,48.8520262007216,2.5772440695086,1
77,Chelles,77500,"101, Chemin de la Guette - 77500 CHELLES",Mosquée Abou Bakr Abou Bakr Essadik,77108,exact_match,48.898853,2.602595,1
77,Chelles,77500,"7, rue de Verdun - 77500 CHELLES",Mosquée,77108,exact_match,48.869954,2.577071,1
77,Chelles,77500,"13, rue de Villevaudé - 77500 CHELLES",Mosquée,77108,exact_match,48.883801,2.620194,1
77,Chelles,77500,Avenue Leverrier - 77500 CHELLES,Mosquée des Coudreaux de Chelles,77108,exact_match,48.8995100931024,2.59836413133763,1
77,Chelles,77500,6 Rue Carnavalet - 77500 CHELLES,Salle de Prière,77108,exact_match,48.871953,2.570279,1
77,Chelles,77500,46 Rue des Ladoureurs - 77500 CHELLES,Mission Islamique des Musulmans,77108,exact_match,48.887947,2.61166,0.81
77,Chelles,77500,"66, chemin de Chantereine - 77500 CHELLES",Mosquée,77108,exact_match,48.9026622740439,2.61250748496703,0.5
77,Combs-la-Ville,77380,"30, Rue Pierre et Marie CURIE - 77380 COMBS LA VILLE",Mosquée,77122,exact_match,48.6509205,2.5620982054883,1
77,Coulommiers,77120,"3, rue Rabelais - 77120 COULOMMIERS",Mosquée Er-Rahma,77131,exact_match,48.820593,3.091911,1
77,Dammarie-les-Lys,77190,632 Av Jean Jaurès - 77190 DAMMARIE-LES-LYS,Salle de prière Foyer,77152,exact_match,48.526387,2.645761,1
77,Dammarie-les-Lys,77190,468 Avenue du Colonel Fabien - 77190 DAMMARIE LES LYS,Mosquée As-salam,77152,exact_match,48.5243932156141,2.64709983347268,0.5
77,Dammarie-les-Lys,77190,"272, résidence Auvergne - 77190 DAMMARIE LES LYS",Mosquée,77152,exact_match,48.516146,2.629317,0.25
77,Émerainville,77184,Rue Clovis Hugues - 77184 EMERAINVILLE,Salle de prière d'Emerainville,77169,exact_match,48.822414,2.605035,0.5
77,Germigny-l'Évêque,77910,"24, résidence des Cent-Arpents, - 77910 GERMIGNY L'EVEQUE",Mosquée,77203,exact_match,48.989963,2.968287,1
77,Grisy-Suisnes,77166,"17, rue du parc de Condé - 77166 GRISY SUISNES",Mosquée,77217,exact_match,48.684667,2.667243,0.25
77,Lagny-sur-Marne,77400,Avenue du Général Leclerc - 77400 LAGNY-SUR-MARNE,Salle de prière de Lagny,77243,exact_match,48.8760145660712,2.69760781283037,1
77,LAGNY SUR MARINE,77400,32 avenue du Général Leclerc - 77400 LAGNY SUR MARINE,Mosquée de Lagny-sur-Marine,77243,validation manuelle,48.875972,2.697317,0.9
77,Lieusaint,77127,35 Rue de Paris - 77127 LIEUSAINT,Mosquée Amicale des musulmans de Lieusaint,77251,exact_match,48.632627,2.551117,1
77,Lognes,77185,87 boulevard du segrais - 77185 LOGNES,Mosquée de Lognes,77258,exact_match,48.836102,2.6510374,1
77,Meaux,77100,1 Rue Sébastien Brossard - 77100 MEAUX,Mosquée Al Badr,77284,exact_match,48.949465,2.892722,0.9
77,Le Mée-sur-Seine,77350,438 Rue Des Lacs - 77350 LE MÉE-SUR-SEINE,Mosquée du Mée sur Seine UMM,77285,exact_match,48.540259,2.624653,1
77,Melun,77000,36 Rue Lavoisier - 77000 MELUN,Mosquée an Nour,77288,exact_match,48.5500371,2.6705341,1
77,Melun,77000,2 allée des Champs - 77000 MELUN,Mosquée Rahma,77288,exact_match,48.528743,2.67933,0.9
77,Melun,77000,"3 / 5, rue Robert Schumann - 77000 MELUN",Mosquée,77288,exact_match,48.55469,2.639646,0.7
77,Melun,77000,"12, Square Prosper Mérimer - 77000 MELUN",Fédération CulturelleDe Melun,77288,exact_match,48.552137,2.656152,0.642857142857143
77,Melun,77000,Rue Calixte Poupard - 77000 MELUN,Salle de prière Montaigu,77288,exact_match,48.543473,2.658298,0.5
77,Mitry-Mory,77290,20 Rue De Juilly - 77290 MITRY-MORY,Mosquée de MITRY-MORY,77294,exact_match,48.984333,2.62306,1
77,Moissy-Cramayel,77550,Rue de Noisement - 77550 MOISSY CRAMAYEL,Mosquée de Moissy Cramayel,77296,exact_match,48.6324186390091,2.59700796799664,1
77,Moissy-Cramayel,77380,8 rue Pierre et Marie Curie - 77380 MOISSY CRAMAYEL,Mosquée De Moissy,77296,exact_match,48.6540883,2.5611234,0.75
77,Montereau-Fault-Yonne,77130,"12, ancien Centre de Loisirs - 77130 MONTEREAU FAULT YONNE",Mosquée,77305,exact_match,48.3962002,2.955098,1
77,Montereau-Fault-Yonne,77130,Avenue du Lycée - 77130 MONTEREAU FAULT YONNE,Mosquée de Montereau,77305,exact_match,48.3944703633508,2.95897087777548,1
77,Montereau-Fault-Yonne,77130,"3, rue Edmond Rostand - 77130 MONTEREAU FAULT YONNE",Mosquée De Montereau,77305,exact_match,48.398351,2.954975,1
77,Montereau-Fault-Yonne,77130,64 Avenue de Surville - 77130 MONTEREAU-FAULT-YONNE,mosquée El Mouhcinine,77305,exact_match,48.396105,2.960011,1
