dpt,annais,births,categorized_births,Traditionnel_pct,Moderne_pct,Inventé_pct,Européen_pct,Musulman_pct,Africain_pct,Asiatique_pct
59,1923,31185,31185,97.98,0.05,0.1,1.78,0.11,0.0,0.0
59,1924,31985,31985,97.39,0.05,0.17,2.34,0.08,0.0,0.0
59,1925,32040,32040,96.94,0.08,0.14,2.72,0.14,0.02,0.0
59,1926,32080,32080,97.24,0.09,0.08,2.52,0.08,0.0,0.0
59,1927,31790,31790,97.18,0.06,0.13,2.56,0.08,0.0,0.0
59,1928,31730,31730,97.59,0.05,0.13,2.13,0.11,0.02,0.0
59,1929,31620,31620,97.72,0.09,0.16,1.94,0.09,0.0,0.0
59,1930,33905,33905,97.39,0.06,0.13,2.32,0.13,0.0,0.0
59,1931,33820,33820,97.41,0.06,0.06,2.4,0.09,0.0,0.0
59,1932,32675,32675,97.69,0.05,0.09,2.11,0.09,0.0,0.0
59,1933,29730,29730,98.0,0.1,0.08,1.72,0.1,0.0,0.0
59,1934,30265,30265,97.97,0.12,0.07,1.82,0.05,0.0,0.0
59,1935,28190,28190,98.12,0.09,0.05,1.7,0.04,0.0,0.0
59,1936,27710,27705,98.34,0.14,0.11,1.35,0.07,0.0,0.0
59,1937,28205,28200,98.4,0.14,0.07,1.33,0.12,0.0,0.0
59,1938,28260,28260,98.48,0.27,0.05,1.13,0.11,0.0,0.0
59,1939,27950,27945,98.37,0.27,0.04,1.29,0.05,0.0,0.0
59,1940,22475,22475,98.31,0.24,0.11,1.27,0.09,0.0,0.0
59,1941,16285,16285,98.31,0.34,0.15,1.17,0.06,0.0,0.0
59,1942,21525,21525,98.16,0.39,0.19,1.11,0.19,0.0,0.0
59,1943,24805,24805,98.0,0.44,0.26,1.21,0.16,0.02,0.0
59,1944,26510,26505,97.77,0.53,0.3,1.28,0.19,0.02,0.0
59,1945,28705,28705,97.44,0.68,0.42,1.32,0.28,0.0,0.0
59,1946,46085,46085,97.34,0.78,0.4,1.35,0.25,0.0,0.0
59,1947,46440,46440,97.23,0.87,0.55,1.18,0.4,0.01,0.0
59,1948,46275,46270,97.08,1.06,0.53,1.2,0.37,0.0,0.0
59,1949,47650,47650,96.83,0.97,0.55,1.47,0.41,0.02,0.0
59,1950,47055,47055,96.62,1.03,0.57,1.51,0.48,0.04,0.0
59,1951,46100,46100,96.07,1.05,0.7,1.85,0.63,0.07,0.0
59,1952,45710,45710,96.02,1.15,0.59,1.75,0.8,0.09,0.0
59,1953,44910,44905,95.7,0.99,0.65,2.03,0.99,0.1,0.0
59,1954,46285,46285,95.47,1.02,0.63,1.98,1.29,0.22,0.0
59,1955,45925,45925,95.0,1.12,0.72,2.16,1.4,0.21,0.0
59,1956,45865,45865,95.04,0.99,0.64,2.05,1.71,0.27,0.0
59,1957,45635,45635,94.89,0.99,0.56,2.16,1.74,0.34,0.0
59,1958,45225,45220,94.97,0.86,0.5,2.12,1.93,0.43,0.0
59,1959,46155,46155,94.14,0.96,0.53,2.65,2.11,0.44,0.0
59,1960,46065,46065,93.82,0.9,0.48,2.97,2.17,0.49,0.0
59,1961,47030,47025,93.78,0.79,0.41,2.78,2.68,0.54,0.0
59,1962,46190,46190,93.57,0.71,0.4,3.04,2.68,0.64,0.0
59,1963,47890,47890,93.42,0.7,0.48,2.94,2.81,0.66,0.0
59,1964,47815,47810,92.9,0.65,0.48,2.92,3.41,0.78,0.0
59,1965,47420,47420,92.79,0.63,0.49,2.67,3.7,0.83,0.0
59,1966,47310,47310,91.75,0.73,0.57,2.97,4.25,1.03,0.0
59,1967,46260,46260,90.9,0.81,0.78,3.38,4.49,1.01,0.0
59,1968,46260,46260,90.37,0.98,0.82,3.56,4.5,1.04,0.01
59,1969,46710,46710,89.64,1.25,0.86,3.91,4.58,1.16,0.0
59,1970,46945,46945,89.31,1.62,0.78,4.13,4.43,1.01,0.0
59,1971,48930,48930,87.89,2.38,0.85,4.4,4.71,1.08,0.01
59,1972,48610,48610,85.69,3.48,0.71,5.72,4.64,0.94,0.01
59,1973,48565,48565,84.16,3.82,0.75,6.61,4.85,1.02,0.0
59,1974,45810,45810,83.25,3.97,0.75,7.12,5.13,1.09,0.0
59,1975,42790,42785,80.92,5.19,0.88,7.64,5.53,1.22,0.0
59,1976,40365,40365,79.73,5.69,0.78,8.39,5.66,1.2,0.0
59,1977,41270,41270,78.17,6.45,0.79,8.84,6.01,1.21,0.0
59,1978,41115,41115,76.54,6.87,0.74,9.96,6.13,1.26,0.01
59,1979,42400,42400,75.77,7.09,0.71,10.79,5.81,1.07,0.01
59,1980,44760,44760,75.59,7.07,0.79,10.89,5.82,1.12,0.0
59,1981,45505,45505,74.55,7.2,0.96,11.31,6.18,1.26,0.0
59,1982,45305,45300,72.74,7.85,0.92,12.06,6.58,1.29,0.03
59,1983,41420,41415,73.15,7.22,0.87,12.01,6.93,1.42,0.01
59,1984,42290,42290,71.66,7.37,0.83,13.53,6.77,1.44,0.01
59,1985,42655,42655,71.54,7.28,0.94,13.88,6.53,1.32,0.02
59,1986,43170,43170,72.11,7.01,1.17,13.5,6.42,1.18,0.01
59,1987,42075,42070,72.21,7.25,1.08,13.54,6.1,1.11,0.01
59,1988,41175,41175,70.84,8.23,1.26,13.86,6.05,0.96,0.0
59,1989,39515,39515,69.95,8.68,1.28,14.17,6.11,1.06,0.0
59,1990,38600,38600,69.77,8.12,1.58,14.6,6.17,0.98,0.01
59,1991,37940,37940,69.7,8.04,2.0,14.15,6.33,1.07,0.03
59,1992,36430,36430,67.97,8.18,2.31,14.8,7.01,1.06,0.01
59,1993,34395,34395,66.42,8.26,3.11,15.32,7.22,1.16,0.03
59,1994,34545,34545,66.85,7.27,3.2,15.66,7.37,1.14,0.03
59,1995,35365,35365,67.27,6.87,3.49,15.71,7.1,0.96,0.04
59,1996,35175,35175,67.68,6.97,3.85,15.41,6.48,0.85,0.03
59,1997,34660,34660,66.81,7.03,4.04,15.55,7.14,0.92,0.04
59,1998,35260,35260,66.29,7.16,4.37,15.68,7.15,0.87,0.06
59,1999,35145,35145,64.97,7.43,5.26,15.55,7.47,0.9,0.04
59,2000,36460,36460,63.43,8.01,5.12,16.13,8.06,1.08,0.05
59,2001,36075,36075,61.19,8.05,5.77,17.28,8.73,1.23,0.07
59,2002,35865,35865,58.06,8.34,6.75,18.11,10.01,1.13,0.08
59,2003,34570,34565,55.89,7.96,7.65,19.3,10.72,1.26,0.13
59,2004,34805,34805,53.01,6.91,8.4,21.43,12.02,1.22,0.14
59,2005,34310,34310,51.49,6.19,9.41,22.41,12.62,1.37,0.16
59,2006,34995,34990,48.39,6.03,10.4,23.35,14.29,1.41,0.2
59,2007,35015,35015,46.58,5.55,11.47,23.43,15.69,1.37,0.23
59,2008,34795,34795,46.46,5.07,12.21,23.21,16.04,1.45,0.32
59,2009,34555,34555,43.97,5.12,13.33,23.38,17.39,1.69,0.3
59,2010,34710,34710,42.54,5.13,13.64,23.93,18.08,1.73,0.33
59,2011,34215,34215,41.81,4.82,14.57,23.66,18.82,1.65,0.32
59,2012,33800,33800,41.42,4.57,14.64,23.59,20.0,1.91,0.34
59,2013,33475,33465,41.42,4.53,15.17,22.78,20.54,2.02,0.36
59,2014,33000,32995,40.92,4.36,15.03,22.5,21.5,2.03,0.45
59,2015,31820,31815,41.57,4.23,14.85,21.7,21.94,2.28,0.44
59,2016,30610,30610,41.36,3.77,14.34,22.23,22.67,2.22,0.47
59,2017,29270,29270,41.46,3.6,14.47,21.71,23.2,2.39,0.46
59,2018,28400,28400,40.79,3.64,14.91,21.41,23.45,2.55,0.44
59,2019,28075,28075,40.77,3.49,15.12,21.73,23.26,2.32,0.46
59,2020,27220,27220,38.96,3.32,16.0,21.93,23.99,2.5,0.57
59,2021,26970,26960,39.58,3.17,15.97,23.07,22.51,2.45,0.46
59,2022,25855,25835,38.51,3.0,16.06,22.6,24.11,2.52,0.52
59,2023,24585,24525,38.29,2.73,15.64,22.83,24.67,2.65,0.47
59,2024,23375,23315,38.41,2.85,15.76,22.39,25.07,2.85,0.51
60,1900,3675,3675,98.5,0.0,0.0,1.5,0.0,0.0,0.0
60,1901,4020,4020,98.63,0.0,0.12,1.24,0.0,0.0,0.0
60,1902,4235,4235,98.7,0.0,0.0,1.3,0.0,0.0,0.0
60,1903,4195,4195,98.69,0.0,0.0,1.31,0.0,0.0,0.0
60,1904,4250,4250,99.18,0.0,0.0,0.82,0.0,0.0,0.0
60,1905,4355,4355,98.39,0.0,0.0,1.49,0.11,0.0,0.0
60,1906,4545,4545,98.9,0.0,0.0,1.1,0.0,0.0,0.0
60,1907,4640,4640,99.03,0.0,0.0,0.97,0.0,0.0,0.0
60,1908,4700,4700,98.51,0.0,0.11,1.38,0.0,0.0,0.0
60,1909,4695,4695,99.15,0.0,0.0,0.85,0.0,0.0,0.0
60,1910,4845,4845,99.17,0.0,0.0,0.83,0.0,0.0,0.0
60,1911,4650,4650,99.14,0.0,0.0,0.86,0.0,0.0,0.0
60,1912,4990,4990,99.7,0.0,0.0,0.3,0.0,0.0,0.0
60,1913,5010,5010,99.5,0.0,0.0,0.5,0.0,0.0,0.0
60,1914,4780,4780,99.06,0.0,0.0,0.94,0.0,0.0,0.0
60,1915,3060,3060,98.53,0.0,0.33,1.14,0.0,0.0,0.0
60,1916,2780,2780,99.64,0.0,0.0,0.36,0.0,0.0,0.0
60,1917,3090,3090,99.35,0.0,0.0,0.65,0.0,0.0,0.0
60,1918,2610,2610,100.0,0.0,0.0,0.0,0.0,0.0,0.0
60,1919,3510,3510,99.57,0.0,0.0,0.43,0.0,0.0,0.0
60,1920,6215,6215,99.6,0.0,0.0,0.4,0.0,0.0,0.0
60,1921,6210,6210,99.76,0.0,0.0,0.24,0.0,0.0,0.0
60,1922,6235,6235,99.6,0.0,0.0,0.4,0.0,0.0,0.0
60,1923,5990,5990,99.58,0.0,0.0,0.42,0.0,0.0,0.0
60,1924,6020,6020,99.34,0.0,0.0,0.58,0.08,0.0,0.0
60,1925,6395,6395,99.22,0.0,0.0,0.78,0.0,0.0,0.0
60,1926,6190,6190,99.03,0.0,0.08,0.89,0.08,0.0,0.0
60,1927,6455,6455,98.99,0.0,0.08,0.85,0.08,0.0,0.0
60,1928,6375,6375,98.67,0.08,0.08,1.18,0.0,0.0,0.0
60,1929,6240,6240,99.28,0.0,0.0,0.72,0.0,0.0,0.0
60,1930,6560,6560,98.86,0.08,0.0,1.07,0.0,0.0,0.0
60,1931,6500,6500,99.08,0.0,0.15,0.77,0.0,0.0,0.0
60,1932,6460,6460,98.61,0.08,0.23,1.01,0.08,0.0,0.0
60,1933,6060,6060,98.84,0.08,0.17,0.74,0.08,0.0,0.08
60,1934,6290,6290,98.81,0.16,0.16,0.79,0.08,0.0,0.0
60,1935,5785,5785,98.88,0.26,0.17,0.61,0.09,0.0,0.0
60,1936,5690,5690,98.77,0.26,0.18,0.79,0.0,0.0,0.0
60,1937,5710,5710,98.6,0.18,0.35,0.88,0.0,0.0,0.0
60,1938,5625,5625,98.49,0.44,0.18,0.89,0.0,0.0,0.0
60,1939,5790,5790,98.19,0.26,0.35,1.04,0.17,0.0,0.0
60,1940,4585,4585,98.36,0.33,0.44,0.76,0.11,0.0,0.0
60,1941,4505,4505,98.34,0.44,0.44,0.67,0.11,0.0,0.0
60,1942,5015,5015,98.11,0.3,0.9,0.6,0.1,0.0,0.0
60,1943,5700,5700,98.16,0.35,0.7,0.61,0.18,0.0,0.0
60,1944,5980,5980,98.08,0.33,0.67,0.84,0.17,0.0,0.0
60,1945,5810,5810,97.59,0.43,1.03,0.86,0.09,0.0,0.0
60,1946,9120,9120,96.88,0.44,1.21,1.26,0.22,0.0,0.0
60,1947,9110,9110,96.98,0.38,1.43,0.93,0.33,0.0,0.0
60,1948,9325,9325,96.94,0.75,1.13,0.91,0.32,0.0,0.0
60,1949,9550,9550,96.91,0.63,1.26,1.05,0.26,0.0,0.0
60,1950,9685,9685,97.21,0.62,1.19,0.77,0.31,0.0,0.0
60,1951,9100,9100,97.14,0.55,1.1,0.99,0.33,0.0,0.0
60,1952,9085,9085,97.14,0.94,0.83,0.94,0.28,0.0,0.0
60,1953,8820,8820,97.0,0.91,0.96,0.96,0.34,0.06,0.0
60,1954,8715,8715,96.84,0.98,1.03,0.98,0.29,0.06,0.0
60,1955,8830,8830,96.38,1.08,1.02,1.3,0.4,0.06,0.0
60,1956,8595,8595,96.51,0.87,0.99,1.4,0.47,0.06,0.0
60,1957,8570,8570,96.21,1.05,0.93,1.4,0.64,0.0,0.0
60,1958,8370,8370,96.42,1.02,0.66,1.49,0.54,0.12,0.0
60,1959,8615,8615,96.81,0.81,0.58,1.33,0.64,0.12,0.0
60,1960,8620,8620,96.52,0.99,0.75,1.16,0.81,0.06,0.0
60,1961,8640,8640,96.06,0.98,0.64,1.79,0.69,0.12,0.0
60,1962,8710,8710,95.58,0.75,0.75,2.12,1.09,0.23,0.0
60,1963,9185,9185,96.35,0.71,0.54,1.52,1.14,0.27,0.0
60,1964,9275,9275,95.85,0.7,0.54,1.99,1.19,0.27,0.0
60,1965,9155,9155,96.12,0.55,0.55,1.91,1.09,0.22,0.0
60,1966,9355,9355,96.1,0.64,0.53,1.92,1.02,0.16,0.0
60,1967,9090,9090,95.76,0.66,0.55,2.15,1.16,0.11,0.0
60,1968,8880,8880,95.05,0.79,0.56,2.53,1.41,0.17,0.0
60,1969,8840,8840,94.4,0.9,0.85,2.83,1.24,0.23,0.0
60,1970,8830,8830,93.71,1.13,0.79,3.4,1.25,0.17,0.0
60,1971,9120,9120,92.43,1.54,0.71,3.73,1.81,0.38,0.0
60,1972,9010,9010,91.23,2.05,0.44,4.72,1.78,0.17,0.0
60,1973,9110,9110,88.64,2.47,0.71,6.04,2.41,0.44,0.0
60,1974,8485,8485,87.45,3.12,0.59,6.48,2.53,0.29,0.0
60,1975,7645,7645,86.66,3.4,0.33,6.61,3.14,0.72,0.0
60,1976,7265,7265,82.79,4.34,0.41,8.53,4.06,0.69,0.0
60,1977,7475,7475,82.07,5.89,0.54,7.42,4.21,0.8,0.0
60,1978,7325,7325,80.07,6.83,0.27,7.51,5.53,1.3,0.0
60,1979,7655,7655,78.71,6.73,0.52,8.88,5.36,0.85,0.0
60,1980,8005,8005,78.45,6.62,0.75,8.62,5.75,1.25,0.0
60,1981,8320,8320,77.04,7.15,0.54,9.44,5.89,1.08,0.0
60,1982,8200,8200,74.76,7.87,0.73,10.0,6.59,1.52,0.0
60,1983,7465,7465,77.03,7.17,0.27,9.98,5.56,1.67,0.0
60,1984,7695,7695,74.01,8.12,0.52,12.28,5.2,1.3,0.0
60,1985,7855,7855,74.41,8.21,0.64,12.54,4.46,0.76,0.0
60,1986,8225,8225,73.5,8.02,0.91,13.01,4.56,0.97,0.0
60,1987,8145,8145,73.6,8.59,1.23,13.2,3.5,0.86,0.0
60,1988,8295,8295,71.13,9.52,1.15,14.04,4.4,0.84,0.0
60,1989,8225,8225,70.52,9.48,1.34,14.83,3.95,0.79,0.0
60,1990,8195,8195,69.55,10.31,1.34,15.01,4.09,0.92,0.0
60,1991,7970,7970,69.51,9.97,1.69,15.06,3.95,0.69,0.0
60,1992,7890,7890,69.96,8.87,2.09,15.97,3.42,0.63,0.0
60,1993,7485,7485,70.54,9.95,2.27,14.43,3.21,0.47,0.0
60,1994,7385,7385,70.28,8.8,2.57,14.56,3.99,0.61,0.0
60,1995,7540,7540,71.35,8.16,2.59,14.72,3.65,0.6,0.07
60,1996,7560,7560,70.83,8.53,3.24,14.42,3.57,0.53,0.0
60,1997,7600,7600,70.92,7.89,3.29,14.41,4.21,0.53,0.0
60,1998,7605,7605,70.81,8.68,3.09,13.68,4.21,0.53,0.0
60,1999,7730,7730,69.73,8.21,3.75,15.14,3.82,0.32,0.0
60,2000,7830,7830,68.45,8.3,4.41,14.37,5.36,0.57,0.0
60,2001,7775,7775,65.85,8.94,5.02,15.24,5.72,0.71,0.0
60,2002,7590,7590,62.91,9.49,5.2,16.53,6.72,0.79,0.0
60,2003,7585,7585,58.27,8.9,6.59,20.7,6.59,0.86,0.13
60,2004,7375,7375,55.86,8.0,7.05,22.37,8.75,0.95,0.07
60,2005,7395,7395,55.31,6.76,7.84,21.57,10.14,1.42,0.2
60,2006,7620,7620,52.36,6.56,8.86,23.29,11.81,0.72,0.07
60,2007,7380,7380,50.14,5.96,9.69,24.93,12.4,1.08,0.2
60,2008,7540,7540,48.41,5.44,10.28,24.01,14.92,1.39,0.2
60,2009,7270,7270,47.04,6.4,10.94,24.55,14.51,1.38,0.21
60,2010,7195,7195,42.88,6.46,12.44,26.27,16.4,1.25,0.35
60,2011,7130,7130,42.92,5.75,12.41,25.95,16.97,1.54,0.49
60,2012,6845,6845,41.64,5.11,12.34,26.3,19.14,1.75,0.15
60,2013,6575,6575,40.08,5.63,12.78,25.63,20.53,2.13,0.38
60,2014,6615,6615,40.74,5.67,11.34,26.91,19.88,2.42,0.53
60,2015,6765,6765,38.14,5.62,13.01,26.24,21.95,2.22,0.44
60,2016,6310,6310,39.7,5.07,13.39,25.12,22.11,2.69,0.4
60,2017,5785,5785,39.41,4.58,13.05,24.98,23.34,3.03,0.43
60,2018,5575,5575,39.55,4.66,12.47,26.19,22.15,2.33,0.45
60,2019,5550,5550,37.93,3.96,14.32,25.68,23.6,2.88,0.27
60,2020,5190,5190,38.05,4.05,15.13,24.28,23.8,3.37,0.39
60,2021,5270,5270,36.53,3.7,15.94,24.95,24.95,3.13,0.47
60,2022,5165,5165,35.14,3.48,15.78,25.65,25.75,3.1,0.39
60,2023,4400,4400,34.32,2.95,15.8,25.0,28.07,3.98,0.45
60,2024,4490,4485,33.56,2.9,16.39,25.53,27.76,3.23,0.33
61,1900,2175,2175,99.77,0.0,0.0,0.23,0.0,0.0,0.0
61,1901,2520,2520,99.6,0.0,0.0,0.4,0.0,0.0,0.0
61,1902,2470,2470,99.39,0.0,0.0,0.61,0.0,0.0,0.0
61,1903,2710,2710,99.08,0.0,0.0,0.92,0.0,0.0,0.0
61,1904,2855,2855,99.47,0.0,0.0,0.53,0.0,0.0,0.0
61,1905,2820,2820,99.11,0.0,0.0,0.89,0.0,0.0,0.0
61,1906,2915,2915,99.49,0.0,0.0,0.51,0.0,0.0,0.0
61,1907,2970,2970,99.66,0.0,0.0,0.34,0.0,0.0,0.0
61,1908,3070,3070,99.51,0.0,0.0,0.49,0.0,0.0,0.0
61,1909,3235,3235,99.85,0.0,0.0,0.15,0.0,0.0,0.0
61,1910,3295,3295,99.54,0.0,0.0,0.46,0.0,0.0,0.0
61,1911,3225,3225,99.84,0.0,0.0,0.16,0.0,0.0,0.0
61,1912,3445,3445,99.56,0.0,0.0,0.44,0.0,0.0,0.0
61,1913,3460,3460,99.42,0.0,0.0,0.58,0.0,0.0,0.0
61,1914,3395,3395,99.71,0.0,0.0,0.29,0.0,0.0,0.0
61,1915,2195,2195,99.54,0.0,0.0,0.46,0.0,0.0,0.0
61,1916,1755,1755,100.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1917,1915,1915,99.48,0.0,0.0,0.52,0.0,0.0,0.0
61,1918,2525,2525,99.8,0.0,0.0,0.2,0.0,0.0,0.0
61,1919,2610,2610,100.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1920,4405,4405,99.77,0.0,0.0,0.23,0.0,0.0,0.0
61,1921,4410,4410,99.77,0.0,0.0,0.23,0.0,0.0,0.0
61,1922,4200,4200,99.52,0.0,0.0,0.48,0.0,0.0,0.0
61,1923,4175,4175,99.88,0.0,0.0,0.12,0.0,0.0,0.0
61,1924,4465,4465,99.78,0.0,0.0,0.22,0.0,0.0,0.0
61,1925,4405,4405,99.77,0.0,0.0,0.23,0.0,0.0,0.0
61,1926,4400,4400,99.66,0.0,0.0,0.34,0.0,0.0,0.0
61,1927,4420,4420,99.77,0.0,0.0,0.23,0.0,0.0,0.0
61,1928,4545,4545,99.67,0.0,0.0,0.33,0.0,0.0,0.0
61,1929,4435,4435,99.66,0.0,0.0,0.34,0.0,0.0,0.0
61,1930,4665,4665,99.79,0.0,0.0,0.21,0.0,0.0,0.0
61,1931,4580,4580,99.67,0.0,0.0,0.33,0.0,0.0,0.0
61,1932,4495,4495,99.78,0.0,0.0,0.22,0.0,0.0,0.0
61,1933,4405,4405,100.0,0.0,0.0,0.0,0.0,0.0,0.0
61,1934,4565,4565,99.78,0.0,0.11,0.11,0.0,0.0,0.0
61,1935,4185,4185,99.76,0.0,0.12,0.12,0.0,0.0,0.0
61,1936,4090,4090,99.51,0.0,0.24,0.24,0.0,0.0,0.0
61,1937,4185,4185,99.88,0.0,0.0,0.12,0.0,0.0,0.0
61,1938,4090,4090,99.63,0.0,0.24,0.12,0.0,0.0,0.0
61,1939,4125,4125,99.52,0.0,0.24,0.24,0.0,0.0,0.0
61,1940,3795,3795,99.47,0.13,0.26,0.13,0.0,0.0,0.0
61,1941,3360,3360,99.7,0.0,0.15,0.15,0.0,0.0,0.0
61,1942,3650,3650,99.45,0.14,0.27,0.14,0.0,0.0,0.0
61,1943,3985,3985,99.12,0.13,0.5,0.25,0.13,0.0,0.0
61,1944,4365,4365,99.08,0.11,0.57,0.23,0.0,0.0,0.0
61,1945,3955,3955,98.74,0.13,0.76,0.38,0.0,0.0,0.0
61,1946,6075,6075,98.77,0.25,0.66,0.25,0.16,0.0,0.0
61,1947,6265,6265,98.56,0.24,0.72,0.48,0.0,0.0,0.0
61,1948,6495,6495,98.31,0.23,1.0,0.38,0.08,0.0,0.0
61,1949,6245,6245,98.0,0.24,1.2,0.56,0.0,0.0,0.0
61,1950,6175,6175,97.98,0.4,1.13,0.49,0.0,0.0,0.0
61,1951,5985,5985,97.83,0.42,1.09,0.58,0.08,0.0,0.0
61,1952,5845,5845,97.52,0.77,1.11,0.6,0.09,0.0,0.0
61,1953,5520,5520,97.37,0.54,1.45,0.63,0.0,0.0,0.0
61,1954,5570,5570,97.22,0.63,1.26,0.81,0.18,0.0,0.0
61,1955,5470,5470,96.62,0.91,1.55,0.91,0.09,0.0,0.0
61,1956,5345,5345,97.01,0.84,1.31,0.75,0.19,0.0,0.0
61,1957,5325,5325,97.18,0.94,1.13,0.75,0.09,0.0,0.0
61,1958,5160,5160,97.29,0.78,0.87,0.97,0.1,0.0,0.0
61,1959,5225,5225,97.8,0.57,0.57,0.96,0.19,0.0,0.0
61,1960,5230,5230,97.04,1.24,0.57,1.05,0.19,0.0,0.0
61,1961,5195,5195,96.44,1.73,0.58,1.15,0.29,0.0,0.0
61,1962,5150,5150,96.41,1.55,0.58,1.36,0.19,0.0,0.0
61,1963,5380,5380,96.65,1.3,0.56,1.21,0.46,0.0,0.0
61,1964,5330,5330,96.62,1.13,0.56,1.41,0.38,0.0,0.0
61,1965,5295,5295,97.64,0.66,0.57,0.76,0.66,0.09,0.0
61,1966,5130,5130,96.88,0.88,0.68,1.17,0.58,0.0,0.0
61,1967,4970,4970,96.38,0.91,1.01,1.31,0.7,0.0,0.0
61,1968,4815,4815,95.64,1.25,1.25,1.45,0.52,0.0,0.0
61,1969,4755,4755,95.16,0.63,1.58,2.1,0.95,0.0,0.0
61,1970,4815,4815,93.56,1.14,1.77,2.91,0.93,0.1,0.0
61,1971,4680,4680,92.95,1.71,1.6,2.78,1.28,0.0,0.0
61,1972,4955,4955,90.21,2.22,1.61,4.94,1.41,0.1,0.0
61,1973,4765,4765,89.61,2.73,1.26,5.67,1.05,0.21,0.0
61,1974,4495,4495,88.43,3.11,1.22,6.9,0.56,0.0,0.0
61,1975,4075,4075,86.63,4.05,0.86,7.36,1.23,0.25,0.0
61,1976,3775,3775,84.77,3.97,1.06,9.01,1.59,0.13,0.0
61,1977,3915,3915,83.78,5.24,0.64,9.32,1.28,0.26,0.0
61,1978,3715,3715,82.77,5.65,0.54,9.96,1.35,0.27,0.0
61,1979,3835,3835,82.79,6.26,0.13,9.39,1.56,0.13,0.0
61,1980,3900,3900,83.08,5.51,0.51,10.0,1.28,0.26,0.0
61,1981,3790,3790,82.06,6.2,0.79,9.76,1.32,0.13,0.0
61,1982,3620,3620,81.91,6.77,0.55,9.53,1.38,0.28,0.0
61,1983,3390,3390,82.6,6.93,0.59,9.0,1.03,0.15,0.0
61,1984,3260,3260,80.83,6.75,0.61,10.89,1.07,0.0,0.0
61,1985,3315,3315,79.64,8.3,0.3,11.16,0.75,0.0,0.0
61,1986,3220,3220,81.06,6.99,0.31,11.18,0.62,0.0,0.0
61,1987,3110,3110,79.26,8.52,0.32,11.74,0.16,0.0,0.0
61,1988,2990,2990,79.77,9.53,0.84,9.36,0.67,0.0,0.0
61,1989,2920,2920,76.71,10.45,0.86,11.64,0.51,0.0,0.0
61,1990,2885,2885,76.08,9.71,1.04,12.65,0.69,0.0,0.0
61,1991,2880,2880,77.78,8.51,2.43,11.11,0.17,0.0,0.0
61,1992,2810,2810,74.73,10.5,1.96,12.28,0.53,0.0,0.0
61,1993,2705,2705,76.52,9.98,1.66,11.46,0.55,0.0,0.0
61,1994,2735,2735,74.59,9.51,2.56,12.43,0.91,0.0,0.0
61,1995,2805,2805,76.29,8.73,2.32,12.66,0.71,0.0,0.0
61,1996,2680,2680,76.31,8.96,2.24,11.57,0.93,0.0,0.0
61,1997,2735,2735,74.04,9.32,2.74,13.35,1.1,0.18,0.0
61,1998,2725,2725,76.15,9.72,3.3,10.46,0.92,0.0,0.0
61,1999,2710,2710,73.99,8.67,3.32,13.1,1.48,0.18,0.0
61,2000,2930,2930,69.62,9.73,4.78,14.85,1.54,0.17,0.0
61,2001,3000,3000,68.5,9.33,5.17,15.83,2.17,0.17,0.0
61,2002,2815,2815,65.01,11.37,5.33,16.52,2.31,0.0,0.0
61,2003,2815,2815,61.81,9.41,7.46,19.54,2.66,0.18,0.18
61,2004,2745,2745,60.29,8.74,8.38,21.31,3.1,0.0,0.18
61,2005,2465,2465,58.22,8.11,8.32,23.53,3.85,0.0,0.2
61,2006,2590,2590,55.21,7.53,8.88,24.52,5.41,0.19,0.39
61,2007,2565,2565,55.75,6.82,10.14,23.78,5.85,0.0,0.19
61,2008,2320,2320,55.17,6.68,11.21,22.2,6.9,0.0,0.22
61,2009,2425,2425,52.37,6.39,13.2,24.95,6.19,0.21,0.82
61,2010,2355,2355,46.5,5.94,14.65,26.75,9.13,0.42,0.42
61,2011,2110,2110,46.92,6.87,14.22,25.83,8.29,0.47,0.71
61,2012,2105,2105,48.69,5.94,15.68,24.23,8.31,0.71,0.24
61,2013,2110,2110,48.1,6.16,16.35,23.93,9.72,0.71,0.47
61,2014,2010,2010,47.76,6.22,14.93,25.87,9.2,0.75,0.5
61,2015,1870,1870,48.13,5.08,16.04,24.6,10.7,0.8,0.53
61,2016,1875,1875,50.93,5.33,13.87,24.0,10.13,1.33,0.53
61,2017,1815,1815,50.96,4.96,14.05,23.14,9.92,0.83,1.1
61,2018,1720,1720,51.74,5.23,14.24,22.38,9.88,1.16,0.29
61,2019,1745,1745,51.0,5.73,13.18,24.36,9.46,0.86,0.29
61,2020,1585,1585,49.84,6.31,16.72,24.29,6.94,0.95,0.32
61,2021,1530,1530,46.41,3.92,20.26,24.51,9.15,1.31,0.33
61,2022,1640,1640,43.6,5.49,17.38,27.44,9.76,0.91,0.91
61,2023,1385,1385,45.49,3.97,19.13,27.08,9.75,1.08,0.0
61,2024,1295,1295,48.26,3.86,16.99,25.1,10.42,1.16,0.0
62,1900,11345,11345,96.74,0.0,0.35,2.82,0.13,0.0,0.0
62,1901,12390,12390,96.73,0.0,0.24,2.87,0.16,0.0,0.0
62,1902,12920,12920,96.59,0.04,0.19,3.06,0.15,0.0,0.0
62,1903,13185,13185,96.89,0.08,0.15,2.81,0.11,0.0,0.0
62,1904,14045,14040,96.97,0.0,0.14,2.67,0.21,0.04,0.0
